1.009587, 0.917289
1.018344, 0.834157
1.026269, 0.750706
1.033358, 0.667031
1.039609, 0.583224
1.045022, 0.499373
1.049597, 0.415562
1.053334, 0.331876
1.056235, 0.248397
1.058303, 0.165205
1.059540, 0.082386
1.059952, 0.000023
1.059543, -0.081797
1.058318, -0.162985
1.056285, -0.243449
1.053452, -0.323094
1.049826, -0.401824
1.045419, -0.479539
1.040239, -0.556137
1.034300, -0.631516
1.027613, -0.705575
1.020193, -0.778211
1.012054, -0.849325
1.003212, -0.918822
0.993684, -0.986610
0.983486, -1.052603
0.972638, -1.116720
0.961158, -1.178890
0.949067, -1.239047
0.936384, -1.297134
0.923131, -1.353101
0.909329, -1.406908
0.895000, -1.458517
0.880166, -1.507899
0.864850, -1.555029
0.849073, -1.599886
0.832860, -1.642449
0.816232, -1.682699
0.799213, -1.720615
0.781828, -1.756176
0.764098, -1.789354
0.746049, -1.820118
0.727704, -1.848431
0.709088, -1.874249
0.690227, -1.897518
0.671147, -1.918181
0.651873, -1.936167
0.632432, -1.951400
0.612854, -1.963794
0.593166, -1.973255
0.573399, -1.979681
0.553583, -1.982964
0.533751, -1.982989
0.513935, -1.979635
0.494170, -1.972778
0.474491, -1.962292
0.454936, -1.948049
0.435543, -1.929923
0.416351, -1.907792
0.397401, -1.881539
0.378734, -1.851056
0.360394, -1.816247
0.342424, -1.777032
0.324869, -1.733352
0.307772, -1.685171
0.291180, -1.632486
0.275137, -1.575333
0.259688, -1.513794
0.244876, -1.448013
0.230741, -1.378203
0.217324, -1.304670
0.204659, -1.227826
0.192777, -1.148215
0.181702, -1.066544
0.171450, -0.983705
0.162028, -0.900809
0.153429, -0.819211
0.145634, -0.740521
0.138603, -0.666605
0.132279, -0.599542
0.126582, -0.541550
0.121410, -0.494863
0.116640, -0.461560
0.112129, -0.443370
0.107718, -0.441484
0.103243, -0.456415
0.098534, -0.487926
0.093432, -0.535073
0.087786, -0.596317
0.081465, -0.669706
0.074359, -0.753070
0.066378, -0.844195
0.057456, -0.940964
0.047546, -1.041450
0.036620, -1.143960
0.024665, -1.247051
0.011681, -1.349524
-0.002320, -1.450399
-0.017319, -1.548891
-0.033288, -1.644379
-0.050195, -1.736382
-0.068003, -1.824534
-0.086672, -1.908565
-0.106160, -1.988283
-0.126423, -2.063560
-0.147416, -2.134322
