0.000000,0.000000
0.387032,0.000000
0.723262,0.000000
1.000000,0.000000
1.524064,0.000000
5.203877,0.000000
9.572193,0.000000
19.164439,0.000000
30.180481,0.000000

0.000000,0.000000
0.353653,0.159171
0.713704,0.117531
0.995000,0.100070
1.521912,0.080929
5.203692,0.043990
9.572138,0.032573
19.164425,0.022835
30.180475,0.018133

0.000001,0.000000
0.259646,0.291054
0.685288,0.231957
0.980051,0.199138
1.515461,0.161629
5.203139,0.087977
9.571974,0.065146
19.164384,0.045669
30.180459,0.036267

0.000002,0.000000
0.121881,0.373885
0.638775,0.340257
0.955304,0.296216
1.504730,0.241872
5.202216,0.131958
9.571700,0.097717
19.164316,0.068504
30.180431,0.054400

0.000004,0.000000
-0.035926,0.395235
0.575414,0.439582
0.921010,0.390334
1.489748,0.321432
5.200924,0.175930
9.571316,0.130288
19.164221,0.091338
30.180393,0.072534

0.000006,0.000000
-0.187983,0.353355
0.496898,0.527328
0.877514,0.480551
1.470559,0.400085
5.199264,0.219889
9.570823,0.162857
19.164098,0.114173
30.180343,0.090667

0.000008,0.000001
-0.310722,0.256366
0.405320,0.601212
0.825256,0.565970
1.447216,0.477606
5.197234,0.263832
9.570220,0.195425
19.163948,0.137007
30.180283,0.108800

0.000011,0.000001
-0.385927,0.120160
0.303109,0.659323
0.764762,0.645741
1.419784,0.553779
5.194836,0.307757
9.569507,0.227990
19.163770,0.159841
30.180211,0.126933

0.000015,0.000001
-0.402694,-0.034240
0.192967,0.700179
0.696642,0.719072
1.388342,0.628387
5.192070,0.351660
9.568685,0.260553
19.163565,0.182675
30.180129,0.145067

0.000018,0.000002
-0.358460,-0.183453
0.077789,0.722759
0.621581,0.785237
1.352978,0.701219
5.188935,0.395538
9.567753,0.293112
19.163333,0.205508
30.180035,0.163200

0.000023,0.000002
-0.259332,-0.304574
-0.039413,0.726524
0.540332,0.843585
1.313791,0.772069
5.185432,0.439388
9.566712,0.325669
19.163074,0.228341
30.179931,0.181333

0.000027,0.000003
-0.119690,-0.378117
-0.155592,0.711426
0.453710,0.893541
1.270891,0.840738
5.181561,0.483207
9.565561,0.358221
19.162787,0.251174
30.179815,0.199466

0.000032,0.000004
0.039140,-0.391057
-0.267740,0.677908
0.362579,0.934619
1.224401,0.907030
5.177323,0.526991
9.564301,0.390770
19.162473,0.274007
30.179689,0.217599

0.000038,0.000005
0.191528,-0.339574
-0.372973,0.626883
0.267850,0.966419
1.174450,0.970758
5.172718,0.570738
9.562931,0.423314
19.162132,0.296839
30.179551,0.235732

0.000043,0.000006
0.311597,-0.230779
-0.468595,0.559708
0.170466,0.988637
1.121179,1.031742
5.167746,0.614445
9.561451,0.455853
19.161763,0.319670
30.179403,0.253865

0.000049,0.000007
0.378214,-0.082388
-0.552170,0.478145
0.071394,1.001063
1.064740,1.089809
5.162407,0.658107
9.559862,0.488387
19.161367,0.342502
30.179243,0.271997

0.000056,0.000008
0.379604,0.080215
-0.621576,0.384314
-0.028383,1.003586
1.005290,1.144795
5.156702,0.701724
9.558164,0.520916
19.160944,0.365332
30.179072,0.290130

0.000063,0.000009
0.315981,0.229079
-0.675056,0.280637
-0.127878,0.996191
0.942998,1.196543
5.150631,0.745290
9.556356,0.553438
19.160494,0.388163
30.178891,0.308262

0.000070,0.000011
0.199194,0.339394
-0.711261,0.169780
-0.226111,0.978964
0.878040,1.244906
5.144196,0.788804
9.554438,0.585955
19.160016,0.410992
30.178698,0.326395

0.000077,0.000012
0.049723,0.394003
-0.729279,0.054583
-0.322113,0.952086
0.810599,1.289748
5.137395,0.832261
9.552412,0.618464
19.159511,0.433822
30.178495,0.344527

0.000085,0.000014
-0.107675,0.385695
-0.728655,-0.062009
-0.414942,0.915831
0.740865,1.330941
5.130230,0.875660
9.550275,0.650967
19.158979,0.456650
30.178280,0.362659

0.000093,0.000016
-0.248293,0.317330
-0.709403,-0.177016
-0.503687,0.870567
0.669036,1.368368
5.122701,0.918996
9.548030,0.683462
19.158419,0.479478
30.178055,0.380791

0.000102,0.000017
-0.350952,0.200471
-0.672006,-0.287495
-0.587482,0.816748
0.595313,1.401922
5.114809,0.962267
9.545675,0.715950
19.157832,0.502305
30.177818,0.398923

0.000110,0.000019
-0.400471,0.053270
-0.617403,-0.390615
-0.665506,0.754909
0.519907,1.431508
5.106555,1.005470
9.543211,0.748429
19.157218,0.525132
30.177570,0.417055

0.000119,0.000021
-0.389287,-0.102000
-0.546972,-0.483721
-0.737002,0.685665
0.443029,1.457041
5.097938,1.048602
9.540637,0.780900
19.156576,0.547957
30.177312,0.435186

0.000129,0.000023
-0.318407,-0.241631
-0.462494,-0.564407
-0.801272,0.609701
0.364898,1.478448
5.088960,1.091659
9.537955,0.813362
19.155907,0.570782
30.177042,0.453318

0.000138,0.000025
-0.197691,-0.343454
-0.366114,-0.630571
-0.857692,0.527766
0.285734,1.495669
5.079620,1.134639
9.535163,0.845815
19.155211,0.593606
30.176762,0.471449

0.000148,0.000027
-0.045209,-0.390124
-0.260288,-0.680475
-0.905716,0.440665
0.205761,1.508652
5.069921,1.177538
9.532262,0.878258
19.154488,0.616430
30.176470,0.489580

0.000159,0.000029
0.114759,-0.372408
-0.147730,-0.712787
-0.944877,0.349253
0.125207,1.517362
5.059863,1.220354
9.529251,0.910691
19.153737,0.639252
30.176167,0.507711

0.000169,0.000032
0.255359,-0.291747
-0.031339,-0.726623
-0.974798,0.254427
0.044298,1.521772
5.049445,1.263083
9.526132,0.943114
19.152959,0.662074
30.175854,0.525842

0.000180,0.000034
0.352145,-0.160990
0.085871,-0.721575
-0.995187,0.157113
-0.036735,1.521869
5.038670,1.305723
9.522904,0.975526
19.152154,0.684894
30.175529,0.543972

0.000192,0.000036
0.388230,-0.002462
0.200849,-0.697721
-1.005849,0.058265
-0.117663,1.517652
5.027538,1.348270
9.519566,1.007927
19.151321,0.707714
30.175194,0.562103

0.000204,0.000038
0.357907,0.156494
0.310584,-0.655635
-1.006680,-0.041152
-0.198257,1.509132
5.016049,1.390721
9.516120,1.040317
19.150461,0.730532
30.174847,0.580233

0.000216,0.000041
0.267478,0.289160
0.412189,-0.596374
-0.997671,-0.140167
-0.278287,1.496332
5.004204,1.433074
9.512564,1.072694
19.149574,0.753350
30.174489,0.598363

0.000228,0.000043
0.133261,0.374456
0.502978,-0.521453
-0.978910,-0.237811
-0.357527,1.479289
4.992005,1.475325
9.508900,1.105060
19.148660,0.776167
30.174121,0.616493

0.000241,0.000046
-0.022161,0.400070
0.580540,-0.432812
-0.950577,-0.333130
-0.435752,1.458048
4.979452,1.517471
9.505127,1.137413
19.147718,0.798982
30.173741,0.634622

0.000254,0.000048
-0.174099,0.363485
0.642809,-0.332762
-0.912947,-0.425192
-0.512739,1.432671
4.966547,1.559510
9.501245,1.169753
19.146749,0.821796
30.173351,0.652751

0.000268,0.000051
-0.299418,0.271411
0.688120,-0.223930
-0.866383,-0.513093
-0.588271,1.403228
4.953289,1.601438
9.497254,1.202080
19.145753,0.844609
30.172949,0.670880

0.000282,0.000054
-0.379383,0.138271
0.715262,-0.109180
-0.811336,-0.595971
-0.662131,1.369802
4.939680,1.643253
9.493155,1.234393
19.144729,0.867421
30.172536,0.689009

0.000296,0.000057
-0.401788,-0.015824
0.723507,0.008457
-0.748340,-0.673012
-0.734110,1.332488
4.925721,1.684952
9.488947,1.266692
19.143679,0.890232
30.172113,0.707138

0.000311,0.000060
-0.362484,-0.167481
0.712638,0.125872
-0.678006,-0.743456
-0.804004,1.291389
4.911414,1.726530
9.484630,1.298976
19.142601,0.913041
30.171678,0.725266

0.000326,0.000063
-0.266327,-0.292884
0.682949,0.239963
-0.601018,-0.806607
-0.871612,1.246624
4.896758,1.767987
9.480205,1.331246
19.141495,0.935850
30.171232,0.743394

0.000342,0.000066
-0.127274,-0.371160
0.635239,0.347721
-0.518126,-0.861838
-0.936744,1.198317
4.881755,1.809318
9.475671,1.363501
19.140363,0.958656
30.170776,0.761522

0.000358,0.000069
0.032877,-0.388066
0.570790,0.446312
-0.430139,-0.908598
-0.999213,1.146606
4.866407,1.850521
9.471029,1.395740
19.139203,0.981462
30.170308,0.779649

0.000374,0.000073
0.187524,-0.339286
0.491325,0.533157
-0.337916,-0.946420
-1.058842,1.091637
4.850713,1.891592
9.466279,1.427964
19.138016,1.004266
30.169829,0.797776

0.000391,0.000076
0.310019,-0.232202
0.398963,0.605997
-0.242362,-0.974921
-1.115460,1.033567
4.834676,1.932530
9.461420,1.460171
19.136801,1.027068
30.169340,0.815903

0.000408,0.000080
0.379122,-0.085063
0.296153,0.662953
-0.144414,-0.993810
-1.168906,0.972558
4.818297,1.973331
9.456453,1.492361
19.135560,1.049870
30.168839,0.834030

0.000425,0.000084
0.383473,0.076633
0.185610,0.702577
-0.045037,-1.002889
-1.219028,0.908786
4.801576,2.013991
9.451377,1.524535
19.134291,1.072669
30.168328,0.852156

0.000443,0.000088
0.323558,0.225487
0.070238,0.723879
0.054790,-1.002058
-1.265683,0.842430
4.784516,2.054510
9.446194,1.556691
19.132994,1.095468
30.167805,0.870282

0.000462,0.000092
0.210800,0.337478
-0.046950,0.726357
0.154079,-0.991313
-1.308737,0.773678
4.767116,2.094882
9.440902,1.588830
19.131671,1.118264
30.167271,0.888408

0.000480,0.000097
0.064574,0.395785
-0.162906,0.709996
0.251847,-0.970750
-1.348068,0.702727
4.749379,2.135106
9.435502,1.620950
